date,store_id,sku_id,units_sold,revenue,margin
2024-08-12,3011,50477,1,12.77,3.65
2024-08-12,3011,50816,1,59.23,16.92
2024-08-12,3011,50916,1,39.52,11.29
2024-08-12,3011,50227,1,46.47,13.28
2024-08-12,3011,50028,1,34.03,9.72
2024-08-12,3011,50123,2,30.86,8.82
2024-08-12,3012,50918,2,126.16,36.04
2024-08-12,3012,50412,2,95.64,27.32
2024-08-12,3012,50791,2,16.6,4.74
2024-08-12,3012,50512,2,133.5,38.14
2024-08-12,3012,50451,2,106.18,30.34
2024-08-12,3012,50763,2,120.84,34.52
2024-08-12,3012,50859,5,41.0,11.7
2024-08-12,3012,50188,5,66.2,18.9
2024-08-12,3012,50719,5,71.05,20.3
2024-08-12,3012,50890,7,187.6,53.62
2024-08-12,3012,50790,2,22.8,6.52
2024-08-12,3012,50921,5,116.6,33.3
2024-08-12,3012,50556,2,25.2,7.2
2024-08-12,3012,50410,10,500.8,143.1
2024-08-12,3012,50304,7,277.13,79.17
2024-08-12,3012,50882,5,146.25,41.8
2024-08-12,3013,50428,5,140.05,40.0
2024-08-12,3013,50587,5,65.25,18.65
2024-08-12,3013,50664,10,184.2,52.6
2024-08-12,3013,50802,5,281.45,80.4
2024-08-12,3013,50563,5,124.4,35.55
2024-08-12,3013,50182,7,97.51,27.86
2024-08-12,3013,50009,5,152.8,43.65
2024-08-12,3013,50194,10,543.6,155.3
2024-08-12,3013,50665,5,172.55,49.3
2024-08-12,3013,50216,2,60.22,17.2
2024-08-12,3013,50462,2,29.52,8.44
2024-08-12,3013,50806,10,547.3,156.4
2024-08-12,3013,50719,10,142.1,40.6
2024-08-12,3013,50940,7,174.37,49.84
2024-08-12,3013,50305,5,231.65,66.2
2024-08-12,3013,50500,2,137.62,39.32
2024-08-12,3013,50611,7,334.74,95.62
2024-08-12,3013,50131,5,59.35,16.95
2024-08-12,3013,50815,7,431.76,123.34
2024-08-12,3013,50180,2,42.44,12.12
2024-08-12,3013,50414,2,69.38,19.82
2024-08-12,3013,50590,5,42.75,12.2
2024-08-12,3013,50133,7,161.0,45.99
2024-08-12,3013,50109,7,458.43,130.97
2024-08-12,3013,50145,12,637.68,182.16
2024-08-12,3013,50900,7,124.67,35.63
2024-08-12,3013,50266,2,130.48,37.28
2024-08-12,3013,50774,5,48.85,13.95
2024-08-12,3013,50969,7,451.71,129.08
2024-08-12,3013,50880,12,160.92,45.96
2024-08-12,3013,50380,7,386.68,110.46
2024-08-12,3013,50733,2,116.04,33.16
2024-08-12,3013,50854,5,226.85,64.8
2024-08-12,3013,50708,5,66.65,19.05
2024-08-12,3013,50237,7,181.72,51.94
2024-08-12,3013,50363,2,28.5,8.14
2024-08-12,3013,50915,10,447.3,127.8
2024-08-12,3013,50767,5,261.85,74.8
2024-08-12,3013,50853,2,20.52,5.86
2024-08-12,3013,50407,5,183.25,52.35
2024-08-12,3013,50486,7,475.72,135.94
2024-08-12,3013,50857,5,197.75,56.5
2024-08-12,3013,50990,2,42.16,12.04
2024-08-12,3013,50835,7,479.01,136.85
2024-08-12,3013,50752,7,243.04,69.44
2024-08-12,3013,50549,10,440.9,126.0
2024-08-12,3013,50914,5,158.6,45.3
2024-08-12,3013,50097,7,94.08,26.88
2024-08-12,3013,50790,10,114.0,32.6
2024-08-12,3013,50368,2,59.3,16.94
2024-08-12,3013,50084,2,43.56,12.44
2024-08-12,3013,50818,20,280.8,80.2
2024-08-12,3013,50278,12,354.96,101.4
2024-08-12,3013,50699,12,630.12,180.0
2024-08-12,3013,50917,5,344.05,98.3
2024-08-12,3013,50630,5,260.05,74.3
2024-08-12,3013,50238,5,60.25,17.2
2024-08-12,3013,50661,7,404.32,115.5
2024-08-12,3013,50726,5,349.45,99.85
2024-08-12,3013,50454,2,62.14,17.76
2024-08-12,3013,50551,5,285.25,81.5
2024-08-12,3013,50579,12,756.72,216.24
2024-08-12,3013,50816,5,296.15,84.6
2024-08-12,3013,50768,12,671.64,191.88
2024-08-12,3013,50332,2,73.86,21.1
2024-08-12,3013,50413,5,174.45,49.85
2024-08-12,3013,50374,5,156.05,44.6
2024-08-12,3013,50626,5,187.75,53.65
2024-08-12,3013,50475,2,72.38,20.68
2024-08-12,3013,50321,5,211.75,60.5
2024-08-12,3013,50553,2,60.26,17.22
2024-08-12,3013,50624,2,48.46,13.84
2024-08-12,3013,50033,2,89.62,25.6
2024-08-12,3013,50780,5,312.4,89.25
2024-08-12,3013,50970,5,154.05,44.0
2024-08-12,3013,50535,7,468.16,133.77
2024-08-12,3013,50197,12,356.64,101.88
2024-08-12,3013,50373,2,51.04,14.58
2024-08-12,3013,50065,7,186.41,53.27
2024-08-12,3013,50633,2,79.44,22.7
2024-08-12,3013,50668,5,269.15,76.9
2024-08-12,3014,50168,5,202.7,57.9
2024-08-12,3014,50282,7,210.14,60.06
2024-08-12,3014,50849,2,22.52,6.44
2024-08-12,3014,50691,5,146.8,41.95
2024-08-12,3014,50825,7,247.94,70.84
2024-08-12,3014,50208,7,305.83,87.36
2024-08-12,3014,50752,2,69.44,19.84
2024-08-12,3014,50095,2,104.72,29.92
2024-08-12,3014,50870,7,391.93,112.0
2024-08-12,3014,50985,2,72.52,20.72
2024-08-12,3014,50838,5,68.3,19.5
2024-08-12,3014,50807,12,271.68,77.64
2024-08-12,3014,50423,10,574.0,164.0
2024-08-12,3014,50487,5,141.4,40.4
2024-08-12,3014,50901,2,33.52,9.58
2024-08-12,3014,50377,7,440.79,125.93
2024-08-12,3014,50970,10,308.1,88.0
2024-08-12,3014,50861,2,107.54,30.72
2024-08-12,3014,50567,5,264.9,75.7
2024-08-12,3014,50218,5,320.1,91.45
2024-08-12,3014,50802,12,675.48,192.96
2024-08-12,3014,50255,2,70.72,20.2
2024-08-12,3014,50491,5,269.3,76.95
2024-08-12,3014,50470,5,133.15,38.05
2024-08-12,3014,50886,10,522.9,149.4
2024-08-12,3014,50374,10,312.1,89.2
2024-08-12,3014,50779,7,173.95,49.7
2024-08-12,3014,50254,2,124.02,35.44
2024-08-12,3014,50982,5,148.7,42.5
2024-08-12,3014,50800,2,114.12,32.6
2024-08-12,3014,50504,5,68.95,19.7
2024-08-12,3014,50706,7,316.75,90.51
2024-08-12,3014,50115,7,174.65,49.91
2024-08-12,3014,50505,2,24.7,7.06
2024-08-12,3014,50657,7,53.9,15.4
2024-08-12,3014,50431,5,310.1,88.6
2024-08-12,3014,50560,7,158.69,45.36
2024-08-12,3014,50958,5,148.7,42.5
2024-08-12,3014,50589,2,72.26,20.64
2024-08-12,3014,50855,2,84.92,24.26
2024-08-12,3014,50925,10,274.4,78.4
2024-08-12,3014,50197,5,148.6,42.45
2024-08-12,3014,50022,10,244.2,69.8
2024-08-12,3014,50897,10,597.7,170.8
2024-08-12,3014,50296,10,95.1,27.2
2024-08-12,3014,50814,7,193.34,55.23
2024-08-12,3014,50484,17,711.79,203.32
2024-08-12,3014,50584,2,79.12,22.6
2024-08-12,3014,50286,2,127.76,36.5
2024-08-12,3014,50292,7,96.11,27.44
2024-08-12,3014,50530,10,518.7,148.2
2024-08-12,3014,50316,10,246.0,70.3
2024-08-12,3014,50154,12,398.88,114.0
2024-08-12,3014,50698,7,74.9,21.42
2024-08-12,3014,50257,2,53.48,15.28
2024-08-12,3014,50726,2,139.78,39.94
2024-08-12,3014,50857,2,79.1,22.6
2024-08-12,3014,50996,2,36.8,10.52
2024-08-12,3014,50974,10,688.9,196.8
2024-08-12,3014,50991,5,95.4,27.25
2024-08-12,3014,50771,5,259.9,74.25
2024-08-12,3014,50636,12,473.04,135.12
2024-08-12,3014,50234,2,55.98,16.0
2024-08-12,3014,50797,7,425.53,121.59
2024-08-12,3014,50960,2,112.68,32.2
2024-08-12,3014,50745,5,118.0,33.7
2024-08-12,3014,50385,5,201.45,57.55
2024-08-12,3014,50001,5,163.3,46.65
2024-08-12,3014,50366,5,232.45,66.4
2024-08-12,3015,50951,2,17.92,5.12
2024-08-12,3015,50382,1,53.47,15.28
2024-08-12,3015,50046,5,155.95,44.55
2024-08-12,3015,50931,3,92.28,26.37
2024-08-12,3015,50892,2,48.14,13.76
2024-08-12,3015,50052,3,174.3,49.8
2024-08-12,3015,50027,2,84.22,24.06
2024-08-12,3015,50197,1,29.72,8.49
2024-08-12,3015,50266,2,130.48,37.28
2024-08-12,3015,50546,1,64.93,18.55
2024-08-12,3015,50942,2,30.02,8.58
2024-08-12,3015,50581,3,166.29,47.52
2024-08-12,3015,50669,3,98.61,28.17
2024-08-12,3015,50069,3,63.87,18.24
2024-08-12,3015,50411,1,7.56,2.16
2024-08-12,3015,50672,2,125.74,35.92
2024-08-12,3015,50353,1,26.21,7.49
2024-08-12,3015,50375,2,55.5,15.86
2024-08-12,3015,50680,3,56.49,16.14
2024-08-12,3015,50819,2,78.24,22.36
2024-08-12,3015,50800,1,57.06,16.3
2024-08-12,3015,50810,1,52.54,15.01
2024-08-12,3015,50527,2,50.04,14.3
2024-08-12,3015,50542,2,42.16,12.04
2024-08-12,3015,50904,3,30.69,8.76
2024-08-12,3015,50591,3,40.92,11.7
2024-08-12,3015,50201,5,42.5,12.15
2024-08-12,3015,50100,4,29.92,8.56
2024-08-12,3016,50478,5,132.6,37.9
2024-08-12,3016,50670,10,164.8,47.1
2024-08-12,3016,50482,5,154.9,44.25
2024-08-12,3016,50999,2,71.0,20.28
2024-08-12,3016,50744,2,116.22,33.2
2024-08-12,3016,50059,2,52.2,14.92
2024-08-12,3016,50656,5,74.55,21.3
2024-08-12,3016,50959,5,79.8,22.8
2024-08-12,3016,50274,5,195.25,55.8
2024-08-12,3016,50248,2,17.3,4.94
2024-08-12,3016,50778,10,471.5,134.7
2024-08-12,3016,50556,2,25.2,7.2
2024-08-12,3016,50806,5,273.65,78.2
2024-08-12,3016,50588,5,225.4,64.4
2024-08-12,3016,50882,5,146.25,41.8
2024-08-12,3016,50986,2,67.26,19.22
2024-08-12,3016,50073,5,314.65,89.9
2024-08-12,3016,50141,2,98.84,28.24
2024-08-12,3016,50932,7,129.43,36.96
2024-08-12,3016,50316,5,123.0,35.15
2024-08-12,3016,50430,7,461.79,131.95
2024-08-12,3016,50790,5,57.0,16.3
2024-08-12,3016,50319,5,159.45,45.55
2024-08-12,3016,50854,2,90.74,25.92
2024-08-12,3016,50364,10,106.3,30.4
2024-08-12,3016,50094,5,345.15,98.6
2024-08-12,3016,50181,2,20.78,5.94
2024-08-12,3016,50107,7,467.95,133.7
2024-08-12,3016,50230,2,79.74,22.78
2024-08-12,3016,50843,5,208.25,59.5
2024-08-12,3016,50402,5,68.2,19.5
2024-08-12,3016,50561,5,101.45,29.0
2024-08-12,3016,50584,10,395.6,113.0
2024-08-12,3016,50117,2,53.9,15.4
2024-08-12,3016,50004,5,303.05,86.6
2024-08-12,3016,50127,7,433.65,123.9
2024-08-12,3016,50351,7,443.45,126.7
2024-08-12,3016,50963,15,416.7,119.1
2024-08-12,3016,50661,15,866.4,247.5
2024-08-12,3016,50552,2,22.1,6.32
2024-08-12,3016,50398,10,236.6,67.6
2024-08-12,3016,50456,7,177.1,50.61
2024-08-12,3016,50473,2,70.78,20.22
2024-08-12,3016,50189,2,46.06,13.16
2024-08-12,3016,50720,5,182.9,52.25
2024-08-12,3016,50907,5,290.3,82.95
2024-08-12,3016,50158,12,468.84,133.92
2024-08-12,3016,50380,5,276.2,78.9
2024-08-12,3016,50653,5,348.65,99.6
2024-08-12,3016,50521,5,322.3,92.1
2024-08-12,3016,50142,2,17.8,5.08
2024-08-12,3016,50438,7,288.89,82.53
2024-08-12,3016,50838,2,27.32,7.8
2024-08-12,3016,50826,12,785.28,224.4
2024-08-12,3016,50165,5,343.55,98.15
2024-08-12,3016,50488,5,161.55,46.15
2024-08-12,3016,50660,5,166.75,47.65
2024-08-12,3016,50853,10,102.6,29.3
2024-08-12,3016,50460,7,123.27,35.21
2024-08-12,3016,50950,7,343.56,98.14
2024-08-12,3016,50593,2,46.14,13.18
2024-08-12,3016,50725,12,346.08,98.88
2024-08-12,3016,50990,7,147.56,42.14
2024-08-12,3016,50972,5,190.05,54.3
2024-08-12,3016,50298,2,137.08,39.16
2024-08-12,3016,50012,2,99.84,28.52
2024-08-12,3016,50678,10,235.8,67.4
2024-08-12,3016,50260,5,164.45,47.0
2024-08-12,3016,50780,2,124.96,35.7
2024-08-12,3017,50635,1,67.86,19.39
2024-08-12,3017,50085,2,75.02,21.44
2024-08-12,3017,50210,1,49.24,14.07
2024-08-12,3017,50123,2,30.86,8.82
2024-08-12,3017,50043,4,238.12,68.04
2024-08-12,3017,50345,5,253.9,72.55
2024-08-12,3017,50704,2,24.42,6.98
2024-08-12,3017,50837,3,80.61,23.04
2024-08-12,3017,50016,6,406.32,116.1
2024-08-12,3017,50116,2,119.5,34.14
2024-08-12,3017,50829,3,182.37,52.11
2024-08-12,3017,50805,1,16.93,4.84
2024-08-12,3017,50641,1,46.63,13.32
2024-08-12,3017,50588,3,135.24,38.64
2024-08-12,3017,50926,2,69.28,19.8
2024-08-12,3017,50215,3,142.35,40.68
2024-08-12,3017,50613,1,23.0,6.57
2024-08-12,3017,50448,4,81.48,23.28
2024-08-12,3017,50411,1,7.56,2.16
2024-08-12,3017,50656,2,29.82,8.52
2024-08-12,3017,50621,3,123.51,35.28
2024-08-12,3017,50424,1,45.92,13.12
2024-08-12,3017,50916,5,197.6,56.45
2024-08-12,3018,50691,1,29.36,8.39
2024-08-12,3018,50389,5,211.2,60.35
2024-08-12,3018,50254,4,248.04,70.88
2024-08-12,3018,50086,3,21.03,6.0
2024-08-12,3018,50914,3,95.16,27.18
2024-08-12,3018,50776,1,56.81,16.23
2024-08-12,3018,50094,3,207.09,59.16
2024-08-12,3018,50748,1,26.25,7.5
2024-08-12,3018,50722,2,14.78,4.22
2024-08-12,3018,50516,2,79.82,22.8
2024-08-12,3018,50810,4,210.16,60.04
2024-08-12,3018,50469,2,17.86,5.1
2024-08-12,3018,50986,2,67.26,19.22
2024-08-12,3018,50220,2,138.9,39.68
2024-08-12,3018,50979,5,295.35,84.4
2024-08-12,3018,50903,5,267.7,76.5
2024-08-12,3018,50564,2,15.96,4.56
2024-08-12,3018,50427,1,7.03,2.01
2024-08-12,3018,50702,2,68.38,19.54
2024-08-12,3018,50379,3,110.37,31.53
2024-08-12,3018,50998,2,64.84,18.52
2024-08-12,3018,50201,5,42.5,12.15
2024-08-12,3018,50830,5,141.0,40.3
2024-08-12,3018,50648,3,100.89,28.83
2024-08-12,3018,50148,1,31.85,9.1
2024-08-12,3018,50875,2,46.42,13.26
2024-08-12,3018,50485,3,209.55,59.88
2024-08-12,3019,50655,5,342.25,97.8
2024-08-12,3019,50509,1,64.93,18.55
2024-08-12,3019,50579,3,189.18,54.06
2024-08-12,3019,50974,1,68.89,19.68
2024-08-12,3019,51000,1,8.75,2.5
2024-08-12,3019,50846,1,30.74,8.78
2024-08-12,3019,50575,4,120.36,34.4
2024-08-12,3019,50750,1,50.74,14.5
2024-08-12,3019,50631,1,20.57,5.88
2024-08-12,3019,50453,2,66.16,18.9
2024-08-12,3019,50988,1,29.13,8.32
2024-08-12,3019,50189,2,46.06,13.16
2024-08-12,3019,50696,2,32.48,9.28
2024-08-12,3019,50362,1,27.4,7.83
2024-08-12,3019,50385,3,120.87,34.53
2024-08-12,3019,50704,6,73.26,20.94
2024-08-12,3019,50342,1,16.73,4.78
2024-08-12,3019,50285,1,15.89,4.54
2024-08-12,3019,50017,1,28.11,8.03
2024-08-12,3019,50825,3,106.26,30.36
2024-08-12,3019,50126,3,189.51,54.15
2024-08-12,3019,50623,4,48.68,13.92
2024-08-12,3019,50130,2,77.68,22.2
2024-08-12,3019,50749,3,195.18,55.77
2024-08-12,3019,50803,2,67.62,19.32
2024-08-12,3019,50950,3,147.24,42.06
2024-08-12,3019,50731,1,33.21,9.49
2024-08-12,3019,50100,2,14.96,4.28
2024-08-12,3019,50898,2,31.3,8.94
2024-08-12,3019,50448,1,20.37,5.82
2024-08-12,3019,50719,5,71.05,20.3
2024-08-12,3019,50677,2,99.56,28.44
2024-08-12,3019,50994,2,131.34,37.52
2024-08-12,3019,50425,3,133.05,38.01
2024-08-12,3019,50393,2,89.76,25.64
2024-08-12,3019,50991,1,19.08,5.45
2024-08-12,3019,50095,3,157.08,44.88
2024-08-12,3019,50891,3,179.22,51.21
2024-08-12,3019,50485,2,139.7,39.92
2024-08-12,3019,50312,2,86.64,24.76
2024-08-12,3019,50438,1,41.27,11.79
2024-08-12,3019,50029,1,18.16,5.19
2024-08-12,3019,50128,1,57.57,16.45
2024-08-12,3019,50791,2,16.6,4.74
2024-08-12,3019,50884,1,38.79,11.08
2024-08-12,3019,50839,1,20.85,5.96
2024-08-12,3019,50952,2,63.98,18.28
2024-08-12,3019,50571,3,168.33,48.09
2024-08-12,3019,50912,1,57.47,16.42
2024-08-12,3019,50789,3,55.95,15.99
2024-08-12,3019,50736,2,56.28,16.08
2024-08-12,3019,50942,1,15.01,4.29
2024-08-12,3019,50154,2,66.48,19.0
2024-08-12,3019,50062,3,83.88,23.97
2024-08-12,3019,50044,2,134.2,38.34
2024-08-12,3019,50275,4,213.88,61.12
2024-08-12,3019,50328,1,43.43,12.41
2024-08-12,3019,50577,1,60.42,17.26
2024-08-12,3019,50186,3,36.42,10.41
2024-08-12,3019,50707,1,63.22,18.06
2024-08-12,3019,50383,4,162.08,46.32
2024-08-12,3019,50742,1,60.38,17.25
2024-08-12,3019,50502,2,15.62,4.46
2024-08-12,3019,50960,1,56.34,16.1
2024-08-12,3019,50026,1,33.31,9.52
2024-08-12,3019,50946,1,21.78,6.22
2024-08-12,3019,50354,1,67.23,19.21
2024-08-12,3019,50958,2,59.48,17.0
2024-08-12,3019,50529,2,137.98,39.42
2024-08-12,3019,50084,5,108.9,31.1
2024-08-12,3019,50547,1,34.66,9.9
2024-08-12,3019,50920,7,429.73,122.78
2024-08-12,3019,50828,3,77.52,22.14
2024-08-12,3019,50992,4,115.92,33.12
2024-08-12,3019,50090,4,30.76,8.8
2024-08-12,3019,50788,2,28.16,8.04
2024-08-12,3019,50122,2,127.82,36.52
2024-08-12,3019,50179,2,54.26,15.5
2024-08-12,3019,50549,2,88.18,25.2
2024-08-12,3019,50735,3,65.64,18.75
2024-08-12,3019,50457,3,59.88,17.1
2024-08-12,3019,50320,1,64.67,18.48
2024-08-12,3019,50996,2,36.8,10.52
2024-08-12,3019,50598,2,139.72,39.92
2024-08-12,3019,50361,1,17.56,5.02
2024-08-12,3019,50469,2,17.86,5.1
2024-08-12,3019,50613,2,46.0,13.14
2024-08-12,3019,50649,5,219.3,62.65
2024-08-13,3000,50050,5,249.75,71.35
2024-08-13,3000,50447,2,40.9,11.68
2024-08-13,3000,50279,5,154.05,44.0
2024-08-13,3000,50724,5,191.3,54.65
2024-08-13,3000,50013,2,119.3,34.08
2024-08-13,3000,50856,7,50.05,14.28
2024-08-13,3000,50496,5,257.95,73.7
2024-08-13,3000,50420,5,296.95,84.85
2024-08-13,3000,50948,2,94.9,27.12
2024-08-13,3000,50113,7,476.84,136.22
2024-08-13,3000,50116,12,717.0,204.84
2024-08-13,3000,50956,12,726.24,207.48
2024-08-13,3000,50717,5,148.0,42.3
2024-08-13,3000,50950,7,343.56,98.14
2024-08-13,3000,50679,20,1252.4,357.8
2024-08-13,3000,50462,2,29.52,8.44
2024-08-13,3000,50845,5,179.55,51.3
2024-08-13,3000,50561,2,40.58,11.6
2024-08-13,3000,50943,5,210.2,60.05
2024-08-13,3000,50499,5,80.7,23.05
2024-08-13,3000,50794,10,112.3,32.1
2024-08-13,3000,50925,17,466.48,133.28
2024-08-13,3000,50715,10,318.2,90.9
2024-08-13,3000,50693,5,322.0,92.0
2024-08-13,3000,50229,2,117.76,33.64
2024-08-13,3000,50253,5,206.8,59.1
2024-08-13,3000,50146,5,251.5,71.85
2024-08-13,3000,50887,5,135.45,38.7
2024-08-13,3000,50569,2,103.96,29.7
2024-08-13,3000,50566,7,433.93,123.97
2024-08-13,3000,50983,5,294.65,84.2
2024-08-13,3000,50565,7,272.23,77.77
2024-08-13,3000,50484,5,209.35,59.8
2024-08-13,3000,50131,5,59.35,16.95
2024-08-13,3000,50546,5,324.65,92.75
2024-08-13,3000,50810,2,105.08,30.02
2024-08-13,3000,50731,2,66.42,18.98
2024-08-13,3000,50647,5,165.5,47.3
2024-08-13,3000,50986,7,235.41,67.27
2024-08-13,3000,50549,10,440.9,126.0
2024-08-13,3000,50024,2,38.22,10.92
2024-08-13,3000,50354,5,336.15,96.05
2024-08-13,3000,50689,7,234.29,66.92
2024-08-13,3000,50813,2,34.86,9.96
2024-08-13,3000,50636,5,197.1,56.3
2024-08-13,3000,50020,5,112.65,32.2
2024-08-13,3000,50457,10,199.6,57.0
2024-08-13,3000,50001,10,326.6,93.3
2024-08-13,3000,50710,2,111.32,31.8
2024-08-13,3000,50613,7,161.0,45.99
2024-08-13,3000,50847,10,151.2,43.2
2024-08-13,3000,50558,10,654.2,186.9
2024-08-13,3000,50700,5,228.15,65.2
2024-08-13,3000,50293,5,248.9,71.1
2024-08-13,3000,50842,12,709.08,202.56
2024-08-13,3000,50202,7,414.12,118.3
2024-08-13,3000,50049,2,60.48,17.28
2024-08-13,3000,50531,5,324.5,92.7
2024-08-13,3000,50446,5,276.9,79.1
2024-08-13,3000,50920,5,306.95,87.7
2024-08-13,3000,50450,5,100.15,28.6
2024-08-13,3000,50005,2,36.04,10.3
2024-08-13,3000,50753,7,60.48,17.29
2024-08-13,3000,50812,5,89.6,25.6
2024-08-13,3000,50445,5,340.2,97.2
2024-08-13,3000,50495,2,58.44,16.7
2024-08-13,3000,50267,7,52.36,14.98
2024-08-13,3000,50515,7,485.03,138.6
2024-08-13,3000,50929,2,123.98,35.42
2024-08-13,3000,50745,2,47.2,13.48
2024-08-13,3000,50599,2,70.0,20.0
2024-08-13,3000,50669,12,394.44,112.68
2024-08-13,3000,50191,5,209.6,59.9
2024-08-13,3000,50500,2,137.62,39.32
2024-08-13,3000,50168,5,202.7,57.9
2024-08-13,3000,50808,7,416.01,118.86
2024-08-13,3000,50225,2,50.88,14.54
2024-08-13,3000,50619,12,806.04,230.28
2024-08-13,3000,50364,5,53.15,15.2
2024-08-13,3000,50080,2,127.66,36.48
2024-08-13,3000,50674,7,407.89,116.55
2024-08-13,3000,50481,2,113.76,32.5
2024-08-13,3000,50442,7,267.26,76.37
2024-08-13,3000,50970,10,308.1,88.0
2024-08-13,3000,50170,2,113.12,32.32
2024-08-13,3000,50982,7,208.18,59.5
2024-08-13,3000,50382,5,267.35,76.4
2024-08-13,3000,50962,5,173.4,49.55
2024-08-13,3001,50708,10,133.3,38.1
2024-08-13,3001,50465,7,378.56,108.15
2024-08-13,3001,50013,7,417.55,119.28
2024-08-13,3001,50469,2,17.86,5.1
2024-08-13,3001,50878,12,405.24,115.8
2024-08-13,3001,50958,7,208.18,59.5
2024-08-13,3001,50175,5,130.6,37.3
2024-08-13,3001,50402,2,27.28,7.8
2024-08-13,3001,50225,7,178.08,50.89
2024-08-13,3001,50406,7,192.64,55.02
2024-08-13,3001,50770,10,211.3,60.4
2024-08-13,3001,50247,7,476.56,136.15
2024-08-13,3001,50040,7,428.05,122.29
2024-08-13,3001,50980,2,52.1,14.88
2024-08-13,3001,50654,15,407.85,116.55
2024-08-13,3001,50231,2,42.82,12.24
2024-08-13,3001,50572,2,46.08,13.16
2024-08-13,3001,50806,5,273.65,78.2
2024-08-13,3001,50888,2,99.56,28.44
2024-08-13,3001,50522,12,353.76,101.04
2024-08-13,3001,50623,7,85.19,24.36
2024-08-13,3001,50236,7,279.58,79.87
2024-08-13,3001,50332,2,73.86,21.1
2024-08-13,3001,50705,2,30.1,8.6
2024-08-13,3001,50905,2,68.9,19.68
2024-08-13,3001,50017,5,140.55,40.15
2024-08-13,3001,50082,5,160.85,45.95
2024-08-13,3001,50362,7,191.8,54.81
2024-08-13,3001,50825,7,247.94,70.84
2024-08-13,3001,50212,5,185.65,53.05
2024-08-13,3001,50211,12,399.36,114.12
2024-08-13,3001,50810,7,367.78,105.07
2024-08-13,3001,50121,5,105.15,30.05
2024-08-13,3001,50933,10,193.6,55.3
2024-08-13,3001,50990,7,147.56,42.14
2024-08-13,3001,50246,7,245.49,70.14
2024-08-13,3001,50385,2,80.58,23.02
2024-08-13,3001,50865,5,184.3,52.65
2024-08-13,3001,50341,7,352.1,100.59
2024-08-13,3001,50456,5,126.5,36.15
2024-08-13,3001,50166,2,64.14,18.32
2024-08-13,3001,50027,2,84.22,24.06
2024-08-13,3001,50074,5,208.8,59.65
2024-08-13,3001,50158,7,273.49,78.12
2024-08-13,3001,50650,2,81.22,23.2
2024-08-13,3001,50287,5,133.7,38.2
2024-08-13,3001,50016,10,677.2,193.5
2024-08-13,3001,50896,7,58.24,16.66
2024-08-13,3001,50550,2,70.22,20.06
2024-08-13,3001,50526,5,309.9,88.55
2024-08-13,3001,50850,2,27.5,7.86
2024-08-13,3001,50629,2,118.7,33.92
2024-08-13,3001,50445,7,476.28,136.08
2024-08-13,3001,50338,2,59.84,17.1
2024-08-13,3001,50123,12,185.16,52.92
2024-08-13,3001,50261,7,282.03,80.57
2024-08-13,3001,50418,10,466.1,133.2
2024-08-13,3001,50199,2,136.22,38.92
2024-08-13,3001,50602,5,319.0,91.15
2024-08-13,3001,50461,2,64.2,18.34
2024-08-13,3001,50315,2,66.08,18.88
2024-08-13,3001,50704,7,85.47,24.43
2024-08-13,3001,50290,7,148.75,42.49
2024-08-13,3001,50995,5,91.55,26.15
2024-08-13,3001,50648,2,67.26,19.22
2024-08-13,3001,50162,2,83.66,23.9
2024-08-13,3001,50610,7,399.35,114.1
2024-08-13,3001,50003,2,107.1,30.6
2024-08-13,3001,50581,10,554.3,158.4
2024-08-13,3001,50617,2,87.62,25.04
2024-08-13,3001,50227,5,232.35,66.4
2024-08-13,3001,50849,2,22.52,6.44
2024-08-13,3001,50052,5,290.5,83.0
2024-08-13,3001,50714,10,588.0,168.0
2024-08-13,3001,50517,5,338.95,96.85
2024-08-13,3001,50879,5,289.25,82.65
2024-08-13,3001,50336,7,315.35,90.09
2024-08-13,3001,50419,7,223.51,63.84
2024-08-13,3001,50512,5,333.75,95.35
2024-08-13,3001,50749,7,455.42,130.13
2024-08-13,3001,50106,7,383.95,109.69
2024-08-13,3001,50658,7,95.76,27.37
2024-08-13,3001,50582,2,86.74,24.78
2024-08-13,3001,50548,5,157.85,45.1
2024-08-13,3001,50384,5,305.95,87.4
2024-08-13,3001,50864,10,87.2,24.9
2024-08-13,3002,50575,2,60.18,17.2
2024-08-13,3002,50185,2,57.2,16.34
2024-08-13,3002,50308,7,105.91,30.24
2024-08-13,3002,50905,2,68.9,19.68
2024-08-13,3002,50584,5,197.8,56.5
2024-08-13,3002,50695,7,431.41,123.27
2024-08-13,3002,50981,2,22.18,6.34
2024-08-13,3002,50946,5,108.9,31.1
2024-08-13,3002,50417,5,114.3,32.65
2024-08-13,3002,50951,7,62.72,17.92
2024-08-13,3002,50719,7,99.47,28.42
2024-08-13,3002,50034,7,454.65,129.92
2024-08-13,3002,50057,7,134.33,38.36
2024-08-13,3002,50553,12,361.56,103.32
2024-08-13,3002,50228,2,25.88,7.4
2024-08-13,3002,50654,2,54.38,15.54
2024-08-13,3002,50213,7,354.55,101.29
2024-08-13,3002,50347,10,641.1,183.2
2024-08-13,3002,50237,2,51.92,14.84
2024-08-13,3002,50073,10,629.3,179.8
2024-08-13,3002,50133,2,46.0,13.14
2024-08-13,3002,50676,5,108.45,31.0
2024-08-13,3002,50010,2,73.0,20.86
2024-08-13,3002,50246,5,175.35,50.1
2024-08-13,3002,50307,5,114.1,32.6
2024-08-13,3002,50925,2,54.88,15.68
